index,id,method,layout,inflow,count,queue_avg_mean,queue_max_mean,delay_avg_mean,delay_max_mean,speed_avg_mean,phase_changes_mean,reward_mean,spillback_events_mean,queue_avg_std,queue_max_std,delay_avg_std,delay_max_std,speed_avg_std,phase_changes_std,reward_std,spillback_events_std
21,22,4-Phase DRL,9-4-1-c-2-sb,balanced_800,9,45.892706949977864,98.00809650287738,28.939492199459778,87.03044916572384,15.356281540504646,81.22222222222223,161.93777777777777,138.0,20.79653749160614,37.298078068224946,13.176341690634338,27.96906284862641,2.6840328545802925,7.361687608452592,24.213958669421327,140.23195071024293
22,23,4-Phase DRL,9-4-1-c-2-sb,main-minor,9,36.56184816290394,82.78301460823371,24.814506207755763,72.53528576716431,18.18063081009296,83.0,176.38222222222223,148.44444444444446,22.3678992299286,50.635632033603144,19.10039509488381,37.082238453154844,4.594337765439584,6.5,41.98796249455842,170.64811097043466
23,24,4-Phase DRL,9-4-1-c-2-sb,unbalanced_1,9,24.903348826914563,59.40958388667551,16.44556371942323,59.17130285494444,20.123523683045594,85.44444444444444,198.13222222222223,50.22222222222222,20.508548090931335,44.568092983747746,12.193389097125365,28.358778694565707,5.20530924431999,7.3842926389585735,39.19889882948811,91.65393851027049
24,25,4-Phase DRL,9-4-1-c-3,balanced_500,9,8.343072155821158,17.83712040725985,7.895814603821632,40.66892939218324,24.23274900398407,91.55555555555556,205.83555555555557,0.0,1.0010689212899546,1.5545566370407875,0.9414623829400144,3.9187024136079915,0.8148517663091395,2.9202359113225387,3.83992223590242,0.0
25,26,4-Phase DRL,9-4-1-c-3,balanced_600,9,14.177600708278,29.003388667552016,12.877414743672238,56.778188144067464,20.79637450199203,89.55555555555556,190.80999999999997,0.0,1.984343241933468,4.136686994858122,2.48150965301239,9.877529088688338,1.3639555021013372,2.9202359113225387,9.224081255062744,0.0
26,27,4-Phase DRL,9-4-1-c-3,balanced_700,9,25.346115537848604,51.2865227976981,20.898008234877434,78.49780879821478,17.062627268702965,81.55555555555556,168.95333333333332,11.777777777777779,5.655447713265393,15.236505722915908,4.194361389881937,12.485389898435027,1.508007357851647,3.5746017649212027,10.56851929079945,19.986106285228356
27,28,4-Phase DRL,9-4-1-c-3,balanced_800,9,44.344696768481626,87.30067729083666,32.1447905186092,101.5707041478187,13.964010624169987,76.22222222222223,142.37,79.77777777777777,11.522122504181027,24.131195547810915,7.4421487845467835,15.706098259273189,1.8249736097084048,3.3458099833141217,15.526934662063855,87.07149042278101
28,29,4-Phase DRL,9-4-1-c-3,main-minor,9,30.730163789287296,67.25351925630811,24.091327665467254,85.90870463543496,15.982177954847279,79.66666666666667,160.54222222222222,46.22222222222222,6.886473784604892,18.527954918944957,4.48614892683213,14.874688014068978,1.709415414116451,4.9749371855331,13.527123472654644,66.77158410914365
29,30,4-Phase DRL,9-4-1-c-3,unbalanced_1,9,33.178333333333335,77.24539619300575,23.80195070139862,86.72465090638805,16.011401062417,80.88888888888889,160.7422222222222,80.22222222222223,16.811077347345332,37.42053113939455,10.511746424987786,26.01181728439586,3.684632481112427,5.7759078170544855,26.330857267556723,106.38347824941825
30,31,4-Phase DRL,9-4-1-c-3-sb,balanced_500,9,8.707277556440902,19.07778220451527,8.644009409392833,44.76845182194896,23.960345285524568,90.33333333333333,207.16777777777781,0.0,1.2934732711597523,2.135207866725124,1.522277552970142,12.566776029250276,0.8935172128474126,2.0,8.859611698288166,0.0
31,32,4-Phase DRL,9-4-1-c-3-sb,balanced_600,9,14.648134130146083,30.728187250996015,13.115793171595854,55.67126256105091,20.475137228862327,86.44444444444444,189.59555555555553,0.0,1.8572317271515373,4.049574836087582,1.9032487125480995,5.659462635892214,1.0219274127251996,2.9627314724385294,5.9564903909750235,0.0
32,33,4-Phase DRL,9-4-1-c-3-sb,balanced_700,9,30.782768924302786,69.11946879150067,22.0870924519026,77.49881393048103,16.362166888003543,79.77777777777777,159.23111111111112,61.333333333333336,7.864651652101259,19.69548153747624,6.322642638504871,15.492010453330103,1.8603186675540986,4.3237072570242825,14.339521822958773,86.83893136145792
33,34,4-Phase DRL,9-4-1-c-3-sb,balanced_800,9,56.459643647631694,112.61633244798583,36.312502217492835,108.52308783041796,12.539371403275785,73.0,120.63444444444445,168.88888888888889,11.746309391279883,17.910244530928015,7.743690570158733,21.25251729616181,1.4577924860586027,3.872983346207417,14.891344894863515,93.81423725166191
34,35,4-Phase DRL,9-4-1-c-3-sb,main-minor,9,39.421772908366535,89.05781319167772,24.53345458128191,83.65079317961022,14.986135458167333,75.77777777777777,144.92333333333332,112.66666666666667,14.224488606371054,34.90870965400272,4.963587740398048,14.360987675176858,1.8942739039632417,6.339908867203411,20.471462453864895,132.75541420220873
35,36,4-Phase DRL,9-4-1-c-3-sb,unbalanced_1,9,39.008085436033646,96.81752988047808,23.954105862027713,84.05271681472871,16.168258078795926,82.22222222222223,152.20555555555555,188.0,23.045502611170857,60.92519657786863,11.03430530663213,31.35444276970168,3.97363805748902,7.644896627453143,34.50705113129457,222.79138223908032
36,37,4-Phase DRL,9-4-1-c-4,balanced_500,9,8.089749889331564,17.49785524568393,8.453548554962419,43.658915871661215,24.336861443116423,95.66666666666667,201.68111111111114,0.0,1.2487654216637778,2.1600259448321215,1.5376044248869853,7.898336125197518,1.51330892766944,2.0,11.53028777225925,0.0
37,38,4-Phase DRL,9-4-1-c-4,balanced_600,9,13.372144754316068,28.128370960602034,13.564865845237481,60.2768083397256,21.039599380256746,92.77777777777777,184.60222222222222,0.0,2.858063010942389,7.1311191842268,3.868968421632922,16.341773279659584,1.9806288523316338,3.032234233110042,10.332282876714352,0.0
38,39,4-Phase DRL,9-4-1-c-4,balanced_700,9,23.498922089420102,48.635161575918545,19.485282916785916,67.40971836082609,17.677983621071274,92.22222222222223,162.98666666666668,9.333333333333334,5.627306108851556,14.493307513459579,5.1001937591763005,13.540503288055067,2.0050559026147203,2.279132388529557,14.63045624715784,16.09347693943108
39,40,4-Phase DRL,9-4-1-c-4,balanced_800,9,41.80258521469677,79.70024125719345,29.789829708339692,86.52586027004001,14.759942452412568,89.33333333333333,138.68666666666667,96.66666666666667,15.681362125953392,29.06229962704933,8.541350615292094,11.689845871393569,2.9270554347404842,2.7838821814150108,23.10677876727953,98.77246579892596
40,41,4-Phase DRL,9-4-1-c-4,main-minor,9,29.056135458167333,67.4561952191235,22.387301884155747,78.78286641083949,16.87887560867641,91.77777777777777,157.09555555555556,70.22222222222223,12.141363203184392,31.495283156845606,6.356083186075353,14.286288408913515,3.2438429743129134,2.3333333333333335,23.616170366462423,69.56611563429746
41,42,4-Phase DRL,9-4-1-c-4,unbalanced_1,9,36.1232425852147,92.09476759628154,21.47174411116174,76.53356568852837,17.786299247454625,92.55555555555556,158.42333333333332,204.0,29.431559390428983,80.70408928799837,13.259309464309805,33.32020760701522,5.29537537372779,2.7436796055257213,40.47640331106508,271.73332515538095
42,43,4-Phase DRL,9-4-1-c-4-sb,balanced_500,9,8.364220894200976,18.721779548472778,8.373141278713017,42.919092243497246,24.17460380699425,95.66666666666667,203.2811111111111,0.0,1.3609350457852465,3.636871693108178,1.4570375454625533,8.04707938271095,1.3618540818595726,2.1213203435596424,8.75124340371762,0.0
43,44,4-Phase DRL,9-4-1-c-4-sb,balanced_600,9,13.259559539619302,28.908264718902167,12.611999835849467,57.79974358073096,21.37343293492696,94.88888888888889,189.44444444444446,1.5555555555555556,2.4402350633645975,7.009207421379271,1.8651979329707487,11.347138005373582,1.6321287626314194,1.6914819275153699,6.855388594221182,4.666666666666666
44,45,4-Phase DRL,9-4-1-c-4-sb,balanced_700,9,34.898899955732624,78.87124833997343,24.1439503583492,78.35738897975573,16.565478087649403,91.11111111111111,151.7088888888889,103.55555555555556,14.019250348309074,34.51819370125383,8.741872841304813,19.467256227363187,3.1025313529150194,2.8037673068767868,28.788094086116768,104.64118585804434
45,46,4-Phase DRL,9-4-1-c-4-sb,balanced_800,9,44.927459052678174,97.2672443559097,30.257709879711367,92.3558112249313,14.681766268260292,92.22222222222223,132.6222222222222,169.11111111111111,16.712737539287726,37.49819897721882,8.950267965447868,18.580677019154166,2.9258890749206494,1.3017082793177759,28.239705548118675,146.99017351888224
46,47,4-Phase DRL,9-4-1-c-4-sb,main-minor,9,32.66510845506861,79.15997565294379,22.534804572499713,76.27894706146786,16.52510624169987,92.77777777777777,151.13444444444443,101.77777777777777,15.445143152873555,40.41251687055457,7.6908048949650984,13.36177404823729,3.8554973168020887,2.7284509239574835,28.696023292048285,84.1572602004393
47,48,4-Phase DRL,9-4-1-c-4-sb,unbalanced_1,9,37.33658034528552,93.6037206728641,22.720498023170766,77.36994873617967,17.72210934041611,94.66666666666667,153.33111111111108,194.66666666666666,32.04420498019621,87.52181469855095,14.427598682560946,31.690119053007876,6.0548418026121125,2.3452078799117144,50.76092947446009,292.13524265312464
48,49,4-Phase DRL,9-4-1-c-5,balanced_500,9,8.806354581673306,18.223149623727313,7.476398133582403,36.719677596725695,23.18725542275343,96.11111111111111,190.64999999999998,0.0,0.5623697071719298,1.2697786883151612,0.7924755346613288,4.238156787022615,0.6187165836851208,2.3687784005919825,6.799207674427962,0.0
49,50,4-Phase DRL,9-4-1-c-5,balanced_600,9,14.665081894643647,28.4072023019035,11.876171430699646,49.781165491666926,19.866843736166445,96.0,173.7155555555556,0.0,1.73376221973054,3.2400386675875237,2.1827896123024013,11.574378918223292,1.1796428441175957,2.7386127875258306,8.151047649092586,0.0
50,51,4-Phase DRL,9-4-1-c-5,balanced_700,9,28.30463479415671,58.96298583444002,20.477766721056412,69.9772817273908,15.959530765825585,91.11111111111111,146.4,33.55555555555556,8.46415053899775,26.278512982781983,5.1735755024708565,17.525836667331596,1.8675922147661095,2.666666666666667,13.178532733199091,92.54068174472123
51,52,4-Phase DRL,9-4-1-c-5,balanced_800,9,44.12866976538291,89.25415449313856,29.615375452174394,88.35179755020023,13.50593625498008,88.11111111111111,124.58777777777777,124.66666666666667,10.68031606545859,27.806328652109542,5.788730383890957,18.933927330900186,1.9443784754851772,2.7131367660166177,14.868075512467799,130.87016466712342
52,53,4-Phase DRL,9-4-1-c-5,main-minor,9,35.8719632580788,81.39197653829129,23.41147132177872,77.27436507711695,15.599971226206284,91.22222222222223,139.73666666666665,123.11111111111111,17.773337402755697,45.45556048830398,8.366624476447374,19.183289281978624,3.452298961081983,4.1163630117428225,27.01956652131932,118.19945478347653
